rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,child_frame_id,pose,pose,position,x,y,z,orientation,x,y,z,w,covariance,twist,twist,linear,x,y,z,angular,x,y,z,covariance
9539000000,,78,,9,539000000,turtlebot2/odom,turtlebot2/base_footprint_distributed,,,,2.36410095987e-05,0.0,0.0,,0.0,0.0,0.0,1.0,"[0.1047349882417679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10466614111085022, 0.0, 0.0, 0.0, 1.6909951908567297e-06, 0.0, 0.0, 9.994450612694084e-07, 0.0, 5.966863773566142e-20, 0.0, 0.0, 0.0, 0.0, 9.988913532459557e-07, 0.0, 0.0, 0.0, 0.0, 5.966863773566139e-20, 0.0, 9.988913532459557e-07, 0.0, 0.0, 1.6909951908567295e-06, 0.0, 0.0, 0.0, 0.12555788416880878]",,,,-2.95995216169e-06,0.0,0.0,,0.0,0.0,0.0,"[0.0009389605477957086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0035952257781878727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.99168053694146e-07, 0.0, 1.476829754793361e-28, 0.0, 0.0, 0.0, 0.0, 9.96688730876147e-07, 0.0, 0.0, 0.0, 0.0, 1.4768297547933613e-28, 0.0, 9.96688730876147e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002680000999999678]"
9640000000,,79,,9,639000000,turtlebot2/odom,turtlebot2/base_footprint_distributed,,,,3.11043584317e-05,0.0,0.0,,0.0,0.0,0.0,1.0,"[0.1082895607203008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10821196928219654, 0.0, 0.0, 0.0, 1.6622829605059247e-06, 0.0, 0.0, 9.997128089021829e-07, 0.0, 3.0983533825322417e-20, 0.0, 0.0, 0.0, 0.0, 9.994259474447807e-07, 0.0, 0.0, 0.0, 0.0, 3.098353382532241e-20, 0.0, 9.994259474447807e-07, 0.0, 0.0, 1.6622829605059245e-06, 0.0, 0.0, 0.0, 0.12981648749586286]",,,,0.000154920607728,0.0,0.0,,0.0,0.0,0.0,"[0.00017438376713654414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00149706972633184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.995693370432025e-07, 0.0, 7.594353957160985e-29, 0.0, 0.0, 0.0, 0.0, 9.982817645695364e-07, 0.0, 0.0, 0.0, 0.0, 7.594353957160982e-29, 0.0, 9.982817645695364e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011600009999996564]"
9739000000,,80,,9,739000000,turtlebot2/odom,turtlebot2/base_footprint_distributed,,,,4.50921276166e-05,0.0,0.0,,0.0,0.0,0.0,1.0,"[0.11274589286970245, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11266892086776745, 0.0, 0.0, 0.0, 3.4987985586032216e-06, 0.0, 0.0, 9.986149583092972e-07, 0.0, -7.346159101098627e-18, 0.0, 0.0, 0.0, 0.0, 9.972375668486307e-07, 0.0, 0.0, 0.0, 0.0, -7.346159101098627e-18, 0.0, 9.972375668486307e-07, 0.0, 0.0, 3.4987985586032216e-06, 0.0, 0.0, 0.0, 0.1351608582551033]",,,,0.000158776211717,0.0,0.0,,0.0,0.0,0.0,"[0.0024816606589088855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999997488735494e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.9792531042175e-07, 0.0, -1.793851423863308e-26, 0.0, 0.0, 0.0, 0.0, 9.918031916319393e-07, 0.0, 0.0, 0.0, 0.0, -1.7938514238633088e-26, 0.0, 9.918031916319393e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.99999659864177e-10]"
9839000000,,81,,9,839000000,turtlebot2/odom,turtlebot2/base_footprint_distributed,,,,4.66286810507e-05,0.0,0.0,,0.0,0.0,0.0,1.0,"[0.11790352414787487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11782089881530032, 0.0, 0.0, 0.0, 4.9355119021706125e-06, 0.0, 0.0, 9.987212269896267e-07, 0.0, -9.043604443451694e-19, 0.0, 0.0, 0.0, 0.0, 9.974489734649758e-07, 0.0, 0.0, 0.0, 0.0, -9.043604443451694e-19, 0.0, 9.974489734649758e-07, 0.0, 0.0, 4.935511902170613e-06, 0.0, 0.0, 0.0, 0.14134146567145986]",,,,2.12099636936e-05,0.0,0.0,,0.0,0.0,0.0,"[0.0013533215163970822, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.99999633464622e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.980842887494691e-07, 0.0, -2.201867044771394e-27, 0.0, 0.0, 0.0, 0.0, 9.924240523537722e-07, 0.0, 0.0, 0.0, 0.0, -2.2018670447713945e-27, 0.0, 9.924240523537722e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999995145635781e-10]"
9940000000,,82,,9,940000000,turtlebot2/odom,turtlebot2/base_footprint_distributed,,,,3.56857073992e-05,0.0,0.0,,0.0,0.0,0.0,1.0,"[0.12295976057242508, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12287272993860326, 0.0, 0.0, 0.0, 4.415289848590787e-06, 0.0, 0.0, 9.98960498544664e-07, 0.0, 3.9335053879941555e-18, 0.0, 0.0, 0.0, 0.0, 9.979253067900186e-07, 0.0, 0.0, 0.0, 0.0, 3.933505387994154e-18, 0.0, 9.979253067900186e-07, 0.0, 0.0, 4.415289848590788e-06, 0.0, 0.0, 0.0, 0.1474020218591128]",,,,-0.00011383016688,0.0,0.0,,0.0,0.0,0.0,"[0.0012464173250657852, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.99999626080374e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.98442365889154e-07, 0.0, 9.600587867781192e-27, 0.0, 0.0, 0.0, 0.0, 9.938270150344632e-07, 0.0, 0.0, 0.0, 0.0, 9.600587867781189e-27, 0.0, 9.938270150344632e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999995049509852e-10]"
10039000000,,83,,10,39000000,turtlebot2/odom,turtlebot2/base_footprint_distributed,,,,4.53168244789e-05,0.0,0.0,,0.0,0.0,0.0,1.0,"[0.12721452545191086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12712699602258828, 0.0, 0.0, 0.0, 3.954557180490593e-06, 0.0, 0.0, 9.99383477356263e-07, 0.0, -2.6684219969850515e-18, 0.0, 0.0, 0.0, 0.0, 9.987684731354604e-07, 0.0, 0.0, 0.0, 0.0, -2.6684219969850522e-18, 0.0, 9.987684731354604e-07, 0.0, 0.0, 3.954557180490595e-06, 0.0, 0.0, 0.0, 0.15250286751120895]",,,,0.000129756491869,0.0,0.0,,0.0,0.0,0.0,"[0.0008591688429937814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00223167656432107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.99075785834463e-07, 0.0, -6.586689792953278e-27, 0.0, 0.0, 0.0, 0.0, 9.963235061751616e-07, 0.0, 0.0, 0.0, 0.0, -6.586689792953278e-27, 0.0, 9.963235061751616e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001700000999999522]"
10139000000,,84,,10,139000000,turtlebot2/odom,turtlebot2/base_footprint_distributed,,,,4.3284096385e-05,0.0,0.0,,0.0,0.0,0.0,1.0,"[0.13227032743974704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13218289621761736, 0.0, 0.0, 0.0, 5.3512242630397675e-06, 0.0, 0.0, 9.991680527533361e-07, 0.0, 2.13163985170665e-18, 0.0, 0.0, 0.0, 0.0, 9.983388654182252e-07, 0.0, 0.0, 0.0, 0.0, 2.1316398517066495e-18, 0.0, 9.983388654182252e-07, 0.0, 0.0, 5.35122426303977e-06, 0.0, 0.0, 0.0, 0.1585677064359378]",,,,-7.69227512393e-05,0.0,0.0,,0.0,0.0,0.0,"[0.0006936577259357354, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000893362115649723, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.987531152409895e-07, 0.0, 5.186435382581804e-27, 0.0, 0.0, 0.0, 0.0, 9.950493436946656e-07, 0.0, 0.0, 0.0, 0.0, 5.186435382581805e-27, 0.0, 9.950493436946656e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0007000009999996717]"
10239000000,,85,,10,239000000,turtlebot2/odom,turtlebot2/base_footprint_distributed,,,,0.00356639624663,0.0,0.0,,0.0,0.0,0.0,1.0,"[0.13968318357112103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13959122439089922, 0.0, 0.0, 0.0, 0.0001811442552347212, 0.0, 0.0, 9.994054698510228e-07, 0.0, -7.548708973817122e-16, 0.0, 0.0, 0.0, 0.0, 9.988123518053222e-07, 0.0, 0.0, 0.0, 0.0, -7.548708973817122e-16, 0.0, 9.988123518053211e-07, 0.0, 0.0, 0.0001811442552347212, 0.0, 0.0, 0.0, 0.16745091638222565]",,,,0.036632560139,0.0,0.0,,0.0,0.0,0.0,"[0.0009951560631149875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0022067520963151904, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.99108734668739e-07, 0.0, -1.8637080781696143e-24, 0.0, 0.0, 0.0, 0.0, 9.964538783222243e-07, 0.0, 0.0, 0.0, 0.0, -1.8637080781696146e-24, 0.0, 9.964538783222243e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0016800009999994874]"
10340000000,,86,,10,339000000,turtlebot2/odom,turtlebot2/base_footprint_distributed,,,,-0.068342087473,0.0,0.0,,0.0,0.0,0.0,1.0,"[0.1446900323467879, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14466121921792716, 0.0, 0.0, 0.0, -0.003337523030598263, 0.0, 0.0, 9.993597949460921e-07, 0.0, 1.8788990244950872e-14, 0.0, 0.0, 0.0, 0.0, 9.987212232971846e-07, 0.0, 0.0, 0.0, 0.0, 1.8788990244950878e-14, 0.0, 9.987212232966331e-07, 0.0, 0.0, -0.0033375230305982637, 0.0, 0.0, 0.0, 0.17345543085367957]",,,,-0.884036827804,0.0,0.0,,0.0,0.0,0.0,"[0.0009473844366735744, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009198156742244339, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.990403054272024e-07, 0.0, 4.5517459903417136e-23, 0.0, 0.0, 0.0, 0.0, 9.96183063264293e-07, 0.0, 0.0, 0.0, 0.0, 4.5517459903417136e-23, 0.0, 9.96183063264293e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000720000999999654]"
10440000000,,87,,10,439000000,turtlebot2/odom,turtlebot2/base_footprint_distributed,,,,-0.0766137034947,0.0,0.0,,0.0,0.0,0.0,1.0,"[0.14789479536449673, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14882505499247553, 0.0, 0.0, 0.0, -0.013329857691315831, 0.0, 0.0, 9.997397193548527e-07, 0.0, 7.791316617329583e-15, 0.0, 0.0, 0.0, 0.0, 9.99479709393525e-07, 0.0, 0.0, 0.0, 0.0, 7.791316617329585e-15, 0.0, 9.994797093932915e-07, 0.0, 0.0, -0.013329857691315835, 0.0, 0.0, 0.0, 0.17729773076297]",,,,0.0908321749802,0.0,0.0,,0.0,0.0,0.0,"[0.00027533369889475544, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999996232451925e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.996096804129647e-07, 0.0, 1.927608381543318e-23, 0.0, 0.0, 0.0, 0.0, 9.984423583353365e-07, 0.0, 0.0, 0.0, 0.0, 1.9276083815433183e-23, 0.0, 9.984423583353365e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999995000005001e-10]"
