rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,child_frame_id,pose,pose,position,x,y,z,orientation,x,y,z,w,covariance,twist,twist,linear,x,y,z,angular,x,y,z,covariance
8777000000,,72,,8,776000000,turtlebot2/odom,turtlebot2/base_footprint_distributed,,,,2.50164758591e-05,0.0,0.0,,0.0,0.0,0.0,1.0,"[0.0684401736699336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06838159168123913, 0.0, 0.0, 0.0, 1.1062905043772487e-06, 0.0, 0.0, 9.988123513199526e-07, 0.0, -6.660069262333467e-19, 0.0, 0.0, 0.0, 0.0, 9.976303288672596e-07, 0.0, 0.0, 0.0, 0.0, -6.660069262333468e-19, 0.0, 9.976303288672596e-07, 0.0, 0.0, 1.1062905043772487e-06, 0.0, 0.0, 0.0, 0.0820424708313935]",,,,1.77631901278e-05,0.0,0.0,,0.0,0.0,0.0,"[0.0005339233177953144, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999996165464699e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.982206395031088e-07, 0.0, -1.628127373961706e-27, 0.0, 0.0, 0.0, 0.0, 9.929576413831764e-07, 0.0, 0.0, 0.0, 0.0, -1.6281273739617066e-27, 0.0, 9.929576413831764e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999995000005e-10]"
8876000000,,73,,8,876000000,turtlebot2/odom,turtlebot2/base_footprint_distributed,,,,2.8939226505e-05,0.0,0.0,,0.0,0.0,0.0,1.0,"[0.07504950866182648, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07498309292560915, 0.0, 0.0, 0.0, 1.2852626242690716e-06, 0.0, 0.0, 9.99479708613317e-07, 0.0, -2.033750968578106e-19, 0.0, 0.0, 0.0, 0.0, 9.989604976657116e-07, 0.0, 0.0, 0.0, 0.0, -2.0337509685781067e-19, 0.0, 9.989604976657116e-07, 0.0, 0.0, 1.2852626242690716e-06, 0.0, 0.0, 0.0, 0.08996252822130818]",,,,4.66420968694e-05,0.0,0.0,,0.0,0.0,0.0,"[0.0002516035209474127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0008119670085949343, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.99219968406746e-07, 0.0, -4.973058849213933e-28, 0.0, 0.0, 0.0, 0.0, 9.968943464740638e-07, 0.0, 0.0, 0.0, 0.0, -4.973058849213934e-28, 0.0, 9.968943464740638e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006400009999995006]"
8976000000,,74,,8,976000000,turtlebot2/odom,turtlebot2/base_footprint_distributed,,,,3.22679685722e-05,0.0,0.0,,0.0,0.0,0.0,1.0,"[0.07850389708039424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07843551858664399, 0.0, 0.0, 0.0, 1.5788309112534935e-06, 0.0, 0.0, 9.987212274108075e-07, 0.0, -1.998445681104914e-18, 0.0, 0.0, 0.0, 0.0, 9.974489768123632e-07, 0.0, 0.0, 0.0, 0.0, -1.998445681104914e-18, 0.0, 9.974489768123632e-07, 0.0, 0.0, 1.5788309112534937e-06, 0.0, 0.0, 0.0, 0.09410405759761843]",,,,5.00434222314e-05,0.0,0.0,,0.0,0.0,0.0,"[0.0020056268890978556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999996220459568e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.980842901663886e-07, 0.0, -4.882466161282287e-27, 0.0, 0.0, 0.0, 0.0, 9.924241402764658e-07, 0.0, 0.0, 0.0, 0.0, -4.882466161282289e-27, 0.0, 9.924241402764658e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999995049509852e-10]"
9076000000,,75,,9,76000000,turtlebot2/odom,turtlebot2/base_footprint_distributed,,,,3.39122621127e-05,0.0,0.0,,0.0,0.0,0.0,1.0,"[0.08291493744447934, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08283747813097524, 0.0, 0.0, 0.0, 1.9666822278028104e-06, 0.0, 0.0, 9.979253105814988e-07, 0.0, -6.738537946338322e-19, 0.0, 0.0, 0.0, 0.0, 9.958677625644206e-07, 0.0, 0.0, 0.0, 0.0, -6.738537946338322e-19, 0.0, 9.958677625644206e-07, 0.0, 0.0, 1.9666822278028104e-06, 0.0, 0.0, 0.0, 0.09938416001047867]",,,,9.83790040235e-06,0.0,0.0,,0.0,0.0,0.0,"[0.00045874183422847355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0022940840530804893, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.968944075362266e-07, 0.0, -1.6289071025234263e-27, 0.0, 0.0, 0.0, 0.0, 9.878046925673198e-07, 0.0, 0.0, 0.0, 0.0, -1.628907102523426e-27, 0.0, 9.878046925673198e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017600009999995242]"
9177000000,,76,,9,176000000,turtlebot2/odom,turtlebot2/base_footprint_distributed,,,,2.93562021284e-05,0.0,0.0,,0.0,0.0,0.0,1.0,"[0.08752005294272706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08744204236189, 0.0, 0.0, 0.0, 2.048854268248243e-06, 0.0, 0.0, 9.994629432701138e-07, 0.0, -1.3373684635245187e-19, 0.0, 0.0, 0.0, 0.0, 9.989270390992085e-07, 0.0, 0.0, 0.0, 0.0, -1.3373684635245184e-19, 0.0, 9.989270390992085e-07, 0.0, 0.0, 2.0488542682482426e-06, 0.0, 0.0, 0.0, 0.10490742547157274]",,,,-0.000104907687829,0.0,0.0,,0.0,0.0,0.0,"[0.0001728934964125725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0007872620993747946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.991948473761112e-07, 0.0, -3.3061210043108415e-28, 0.0, 0.0, 0.0, 0.0, 9.967948549981937e-07, 0.0, 0.0, 0.0, 0.0, -3.3061210043108415e-28, 0.0, 9.967948549981937e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006200009999996406]"
9276000000,,77,,9,276000000,turtlebot2/odom,turtlebot2/base_footprint_distributed,,,,2.14004443129e-05,0.0,0.0,,0.0,0.0,0.0,1.0,"[0.09503415911304808, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09494626857745643, 0.0, 0.0, 0.0, 3.0061754533578095e-07, 0.0, 0.0, 9.997917536711296e-07, 0.0, 7.591012041548729e-19, 0.0, 0.0, 0.0, 0.0, 9.995836810293737e-07, 0.0, 0.0, 0.0, 0.0, 7.591012041548725e-19, 0.0, 9.995836810293737e-07, 0.0, 0.0, 3.006175453357801e-07, 0.0, 0.0, 0.0, 0.11390890229810649]",,,,2.44264547068e-05,0.0,0.0,,0.0,0.0,0.0,"[0.000258871709223814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0020839274694789893, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.996876956686394e-07, 0.0, 1.8731088891893248e-27, 0.0, 0.0, 0.0, 0.0, 9.987531081636733e-07, 0.0, 0.0, 0.0, 0.0, 1.8731088891893234e-27, 0.0, 9.987531081636733e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0016000009999995062]"
9377000000,,78,,9,377000000,turtlebot2/odom,turtlebot2/base_footprint_distributed,,,,2.19440522831e-05,0.0,0.0,,0.0,0.0,0.0,1.0,"[0.09608508227405256, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09599611948425002, 0.0, 0.0, 0.0, 3.5893356342553443e-07, 0.0, 0.0, 9.988913494295437e-07, 0.0, -8.882591982259019e-19, 0.0, 0.0, 0.0, 0.0, 9.97787584801938e-07, 0.0, 0.0, 0.0, 0.0, -8.882591982259015e-19, 0.0, 9.97787584801938e-07, 0.0, 0.0, 3.589335634255336e-07, 0.0, 0.0, 0.0, 0.11516901452295548]",,,,2.54864925267e-05,0.0,0.0,,0.0,0.0,0.0,"[0.0007902612385148433, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999996239384532e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.983388596403009e-07, 0.0, -2.105713879995814e-27, 0.0, 0.0, 0.0, 0.0, 9.934203544169658e-07, 0.0, 0.0, 0.0, 0.0, -2.105713879995814e-27, 0.0, 9.934203544169658e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999995049509852e-10]"
9477000000,,79,,9,476000000,turtlebot2/odom,turtlebot2/base_footprint_distributed,,,,3.02263820785e-05,0.0,0.0,,0.0,0.0,0.0,1.0,"[0.10355482105076397, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10345118175955584, 0.0, 0.0, 0.0, 9.849066114875757e-07, 0.0, 0.0, 9.988123484765028e-07, 0.0, -3.711645112058028e-18, 0.0, 0.0, 0.0, 0.0, 9.97630306343713e-07, 0.0, 0.0, 0.0, 0.0, -3.711645112058028e-18, 0.0, 9.97630306343713e-07, 0.0, 0.0, 9.84906611487575e-07, 0.0, 0.0, 0.0, 0.1241091290930386]",,,,9.40176368867e-05,0.0,0.0,,0.0,0.0,0.0,"[0.0007908164709656653, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999997514970023e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.982206299531255e-07, 0.0, -8.833869205780025e-27, 0.0, 0.0, 0.0, 0.0, 9.929570575853104e-07, 0.0, 0.0, 0.0, 0.0, -8.833869205780018e-27, 0.0, 9.929570575853104e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999996644297555e-10]"
9576000000,,80,,9,576000000,turtlebot2/odom,turtlebot2/base_footprint_distributed,,,,2.64057743643e-05,0.0,0.0,,0.0,0.0,0.0,1.0,"[0.10856195948674043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10845333448972834, 0.0, 0.0, 0.0, 1.5999679718731375e-06, 0.0, 0.0, 9.99243570502317e-07, 0.0, 2.749467958810756e-18, 0.0, 0.0, 0.0, 0.0, 9.98489426105602e-07, 0.0, 0.0, 0.0, 0.0, 2.7494679588107558e-18, 0.0, 9.98489426105602e-07, 0.0, 0.0, 1.5999679718731367e-06, 0.0, 0.0, 0.0, 0.13010929521209347]",,,,-0.000109710329509,0.0,0.0,,0.0,0.0,0.0,"[0.0007287895079904541, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999996211384013e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.988662133594791e-07, 0.0, 6.778453812791714e-27, 0.0, 0.0, 0.0, 0.0, 9.954954695333064e-07, 0.0, 0.0, 0.0, 0.0, 6.778453812791719e-27, 0.0, 9.954954695333064e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999995000005001e-10]"
9676000000,,81,,9,676000000,turtlebot2/odom,turtlebot2/base_footprint_distributed,,,,2.55352510161e-05,0.0,0.0,,0.0,0.0,0.0,1.0,"[0.11356693345544992, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11345575957338311, 0.0, 0.0, 0.0, 5.080646884995943e-07, 0.0, 0.0, 9.992076070118456e-07, 0.0, -6.342008712377103e-19, 0.0, 0.0, 0.0, 0.0, 9.984177207216024e-07, 0.0, 0.0, 0.0, 0.0, -6.342008712377104e-19, 0.0, 9.984177207216024e-07, 0.0, 0.0, 5.080646884995936e-07, 0.0, 0.0, 0.0, 0.13611059407987627]",,,,2.41465819864e-05,0.0,0.0,,0.0,0.0,0.0,"[0.0007065568731791466, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999996216804863e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.988123513620758e-07, 0.0, -1.5591669067084485e-27, 0.0, 0.0, 0.0, 0.0, 9.952829685124425e-07, 0.0, 0.0, 0.0, 0.0, -1.5591669067084488e-27, 0.0, 9.952829685124425e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999995000005e-10]"
